Id,SalePrice
1970,355971.1517261371
1971,399438.8626064792
1972,336908.0654880002
1973,210689.60148997666
1974,298378.2360232564
1975,396457.3565701846
1976,237702.79091358845
1977,301334.6102373186
1978,355698.6018168556
1979,240213.57085144252
1980,164275.2508502808
1981,269708.46266465884
1982,173182.9056321804
1983,146545.9098088247
1984,145364.990887592
1985,170600.0507137721
1986,169582.5776555224
1987,142667.80309666917
1988,192423.9170267903
1989,179571.79362651578
1990,196626.6557148397
1991,215152.45354426245
1992,191861.57898171278
1993,154663.87554045196
1994,247936.76119053198
1995,178219.53094555056
1996,233086.36114546057
1997,259316.4238375595
1998,288257.6776863162
1999,251172.2789862304
2000,297099.92501597863
2001,231936.74832474865
2002,202334.9833834333
2003,184548.53729984773
2004,210370.600023334
2005,173980.24773375728
2006,178576.41602495717
2007,217200.44072341875
2008,189363.35305844212
2009,173796.59590098265
2010,196921.78677317008
2011,153289.91742688458
2012,153870.43256276078
2013,178124.70059057648
2014,179331.60618341193
2015,197056.2521475911
2016,176976.15922237694
2017,181474.62147248822
2018,118485.24422022689
2019,133980.20341673185
2020,121243.55170111213
2021,114024.15621347142
2022,178213.50113631823
2023,165080.73511641883
2024,230815.78559020328
2025,302575.0869351527
2026,156247.95244816053
2027,144004.17082030672
2028,127011.58832439904
2029,165487.90508474884
2030,229941.33734071182
2031,203711.19970624326
2032,214841.53001362688
2033,235736.98346393407
2034,139317.34811030695
2035,203600.23957333315
2036,170592.24589343483
2037,175692.67440526088
2038,264823.1007957017
2039,212050.78113647152
2040,311240.91780339146
2041,223445.26937466336
2042,191733.44093933125
2043,149323.17094152267
2044,180081.37095045025
2045,191392.07524499312
2046,151216.98685721966
2047,155608.2007561061
2048,136241.55382933762
2049,167031.69499967532
2050,178269.22497148512
2051,128963.82404203378
2052,142618.45513270824
2053,155022.669377843
2054,92650.52440934838
2055,150587.37131216456
2056,140490.8285856975
2057,116206.68784252681
2058,250328.94222133642
2059,144620.2861811863
2060,162682.87535557026
2061,201425.4565123845
2062,130245.29484578618
2063,123191.69803994759
2064,155580.1290519792
2065,149528.8134771914
2066,180938.9090206808
2067,126485.61390632419
2068,140130.23569971925
2069,108858.55497803188
2070,118476.14718989367
2071,107164.0442418739
2072,121629.61005549715
2073,149414.12371794658
2074,179271.17386772842
2075,151810.9034446013
2076,132515.78773085278
2077,155864.5009945964
2078,136044.73123309613
2079,140687.504374005
2080,108900.71117841979
2081,119030.49146110592
2082,146657.65552649682
2083,145150.53219974373
2084,114133.14241874263
2085,122853.71952495747
2086,138042.04245953332
2087,128929.33170426573
2088,97886.10670769995
2089,67652.31026061634
2090,107066.56390452373
2091,144669.74391906703
2092,139639.44820635137
2093,111575.82451434233
2094,103532.46444057458
2095,157454.8365952957
2096,87143.69428206408
2097,101592.14751987054
2098,146607.9848179826
2099,67155.6579826297
2100,136418.66950412627
2101,147419.8071712206
2102,118419.40342510137
2103,115949.32450699112
2104,134539.86211806542
2105,129943.00533938881
2106,78613.13721805131
2107,239489.77590572697
2108,104886.22061486084
2109,110670.94430300404
2110,134345.9416433159
2111,143121.19113440937
2112,131960.85530006277
2113,110168.68733774673
2114,114416.72693175875
2115,145447.33097554673
2116,115981.55141960895
2117,149320.0405534496
2118,109736.58936395239
2119,85487.78984511983
2120,96883.52794888956
2121,105314.71502093368
2122,100924.20104786794
2123,93735.96815089279
2124,155474.4687388869
2125,120588.12383904895
2126,148991.35575547806
2127,169593.40220105427
2128,124090.72623555627
2129,103234.39381268827
2130,152477.03092560402
2131,164420.97050241567
2132,115379.25092777734
2133,131288.4176728078
2134,125194.60117923375
2135,112817.1081125576
2136,81488.0008662507
2137,128870.39388319639
2138,147915.06557285952
2139,172895.02692587086
2140,135450.3318244597
2141,145411.87950963146
2142,119692.57236965823
2143,144160.7652266389
2144,133805.76864498045
2145,140238.04416856464
2146,171326.69106605777
2147,142593.16889033452
2148,134130.6188991119
2149,136298.58046746114
2150,197833.4110843542
2151,100682.32818092353
2152,174292.20833920786
2153,167479.81265556946
2154,122198.40827730199
2155,147981.02945395155
2156,245338.325133094
2157,200335.5254256621
2158,240765.97022776038
2159,212948.39988811634
2160,155262.5849162416
2161,194987.11735644727
2162,330685.39824691607
2163,296005.35232536047
2164,209415.05857127832
2165,193810.95280347302
2166,146436.704576408
2167,185101.5559731318
2168,195347.8940546599
2169,168813.30793083124
2170,201080.42110231207
2171,141183.1374013737
2172,135171.88496500975
2173,176664.2997175506
2174,209938.57260013281
2175,272046.3701559928
2176,247523.87006897095
2177,227735.68685251081
2178,188346.4597711706
2179,134276.88568420048
2180,187396.93270086806
2181,140630.1707107494
2182,175788.08780561402
2183,126956.77132786693
2184,128017.35750863607
2185,133474.41627203475
2186,142900.66958298968
2187,134281.18112519066
2188,162127.84389002857
2189,220587.07766140488
2190,102712.27913806037
2191,102144.80120423555
2192,107684.17563794211
2193,116152.49016870778
2194,124313.00166529605
2195,115985.8144968741
2196,106412.52802117621
2197,93581.46842803546
2198,149411.33983893026
2199,182627.48596415305
2200,146990.92201069483
2201,170812.48893916584
2202,212701.26549015712
2203,151836.95417301127
2204,181913.6304242394
2205,113303.01033054768
2206,139985.11700514326
2207,170673.0895905695
2208,244493.68415028174
2209,218538.90899090178
2210,126480.7949734474
2211,109421.05317549269
2212,106659.02852329204
2213,117647.10634016605
2214,140089.59191530966
2215,110299.98292435402
2216,164668.2220622798
2217,144283.14689121474
2218,96020.16582187451
2219,104916.44317967245
2220,107809.36897872445
2221,221608.14200276727
2222,190817.02960806608
2223,220995.15594113898
2224,202712.1330192966
2225,142052.94583309354
2226,178416.71901849745
2227,165533.35907601585
2228,197243.1422614448
2229,202715.66006018137
2230,151037.55330723265
2231,177774.869933489
2232,202511.34555211724
2233,177837.2281771542
2234,218669.09823945884
2235,204623.50254428788
2236,238644.5750395196
2237,279090.8352410981
2238,189341.7505121069
2239,114523.65899998146
2240,164828.14622492957
2241,192781.18403547103
2242,120146.76234874908
2243,133149.6027639711
2244,104293.73264101197
2245,113419.95076083382
2246,155472.47468016032
2247,105293.70656825344
2248,133182.13559554477
2249,128417.94963280957
2250,157172.60390060933
2251,136563.935025001
2252,163238.05202364418
2253,169671.87775417775
2254,193339.92263405691
2255,194053.2610846322
2256,175942.6348201598
2257,207487.5409193774
2258,153116.70080488623
2259,188077.4115058809
2260,173580.61643416667
2261,159399.00482628727
2262,170742.27696157285
2263,304960.26001553197
2264,356962.8273934006
2265,179499.73233304248
2266,221695.42908357893
2267,286298.2266873024
2268,301611.7823363584
2269,139283.7684399179
2270,184186.80465129056
2271,191015.9388776962
2272,182467.51117903582
2273,180201.37746297862
2274,173080.50352898223
2275,169908.9835105834
2276,157087.6055037562
2277,186415.34219120414
2278,144641.0058768036
2279,124553.64245782264
2280,149089.81776345035
2281,145562.66690099295
2282,181257.87062480787
2283,103149.47824629318
2284,119727.20616631451
2285,131800.18312104486
2286,113190.6654114916
2287,283552.1661960861
2288,223208.54594220736
2289,325222.62984721106
2290,364153.7986526986
2291,282729.1796425741
2292,350938.2008277657
2293,374261.2061097314
2294,366315.3360734079
2295,337412.4644120081
2296,204339.99317823874
2297,234762.9505608863
2298,253545.49548420403
2299,371230.7273219539
2300,298356.08118873724
2301,221650.13389433303
2302,202489.2942215706
2303,202073.66899754544
2304,195253.66229940532
2305,161759.63118744906
2306,159885.8135221498
2307,163526.8998977636
2308,169335.6590737656
2309,211556.76357374765
2310,165817.5316580427
2311,166635.90571662638
2312,175566.02280604807
2313,181125.8674545295
2314,165818.82824223975
2315,182619.03849093406
2316,172007.67746760254
2317,184791.01558218268
2318,179057.35454207633
2319,148204.77917780375
2320,156618.41292307794
2321,188048.27188825913
2322,141633.30322552286
2323,176002.99999862653
2324,172662.23865321415
2325,168148.53690012606
2326,166908.4521804619
2327,200538.15600337723
2328,216398.38985817457
2329,182953.40624568769
2330,188923.48618511946
2331,331953.09818619257
2332,337684.37319314375
2333,296434.2256855194
2334,243901.56528527357
2335,241941.9069704357
2336,295821.7814617665
2337,150491.34089295796
2338,240563.21263733358
2339,193376.94935270326
2340,310973.65475606406
2341,170224.1313899083
2342,195788.4414651008
2343,176352.29055364846
2344,202234.30586761644
2345,195497.53221523858
2346,165031.8268302874
2347,155276.728803154
2348,196195.25779506261
2349,177375.6157992453
2350,244606.83459393584
2351,202706.3727942083
2352,227448.44096943515
2353,280733.7109469499
2354,112712.02870190154
2355,128535.06270862324
2356,164414.70272002026
2357,145258.47725619486
2358,203983.89089009256
2359,138209.47205127543
2360,113944.31816548735
2361,142422.13037366772
2362,266618.686953226
2363,144018.06857932173
2364,181526.52189974973
2365,197972.6281196269
2366,155966.87402254008
2367,164940.8201318357
2368,168198.14176503048
2369,170801.87502583436
2370,166480.3290265127
2371,176502.03704230353
2372,172748.4396831116
2373,254681.38491728122
2374,306760.7834646539
2375,216034.37764619885
2376,244918.2526242091
2377,311978.2251924231
2378,152890.36414009874
2379,203490.90997565776
2380,134187.29192122494
2381,153690.64683576048
2382,201587.73566900427
2383,185257.26713234655
2384,246045.861016597
2385,172757.4243664436
2386,150088.0825854319
2387,129191.97605834035
2388,124615.35159372295
2389,133697.05634007358
2390,168609.41343427388
2391,141189.24760897958
2392,124869.05993191371
2393,160018.85705257693
2394,136661.70906371073
2395,205598.7962081633
2396,151142.387456256
2397,206033.6494043001
2398,166890.65138227824
2399,71076.61475190817
2400,75844.05058998146
2401,124938.93281296222
2402,139777.28253930653
2403,140859.93439265003
2404,149600.68325341115
2405,159327.98397462073
2406,142632.87663513227
2407,119026.96471853559
2408,141890.72936501607
2409,122745.90976480457
2410,171654.40765611036
2411,126916.95700830252
2412,183683.53679311578
2413,131704.60022679978
2414,151142.09033362672
2415,160246.86035467562
2416,144388.6711295231
2417,131836.55811715926
2418,134429.05311850936
2419,145629.95694809165
2420,130005.86302184542
2421,159625.3556123055
2422,127245.97575053683
2423,159510.8650885795
2424,168963.1850686049
2425,216497.3262420054
2426,144477.42067991276
2427,163225.99179546608
2428,182785.14623262853
2429,123480.40076456344
2430,130874.46444888513
2431,114299.83242701241
2432,135935.00799589104
2433,151568.85527933517
2434,135783.42022684222
2435,139131.48101644087
2436,118995.99843329225
2437,121771.77899547984
2438,121794.69438015352
2439,104022.47693084677
2440,113164.01153294949
2441,108870.24187018583
2442,91069.31497498638
2443,118283.33476763903
2444,151339.7360245059
2445,82035.30808872487
2446,131060.26879208197
2447,161611.99482827273
2448,145539.18208644012
2449,104275.33950242984
2450,148888.39753715
2451,139276.016876088
2452,219560.36757931774
2453,104143.30496643922
2454,146897.3799177213
2455,134600.70341506973
2456,125261.34587929335
2457,118736.413112522
2458,116747.48429202253
2459,95041.23089163494
2460,130980.80576930942
2461,106508.40569029102
2462,124074.63825060209
2463,114006.66292486475
2464,174986.83233657444
2465,131316.87355841752
2466,114210.68411196758
2467,131058.02622677118
2468,84613.96966232176
2469,61091.86245030923
2470,206990.36273220443
2471,204808.29139500955
2472,163319.02477615033
2473,113963.63911680285
2474,106952.14025555941
2475,235663.22167360527
2476,112759.42949760081
2477,134382.89861007326
2478,147433.88748547054
2479,126854.21229486165
2480,160821.6878219828
2481,130921.95451735517
2482,133801.89619902798
2483,120489.18847968725
2484,114314.84011646401
2485,131975.9960937391
2486,189540.2549367556
2487,199466.9600297066
2488,157501.26629608995
2489,160507.48502196063
2490,181410.20466493827
2491,113110.90105703239
2492,194807.18149724678
2493,173066.13289672325
2494,186937.92565406716
2495,130966.71849090118
2496,268789.9491534632
2497,161795.0554080735
2498,107621.8742509515
2499,129319.54293901622
2500,132554.68658340225
2501,131052.51314388498
2502,164262.84082448191
2503,96031.57939818589
2504,220670.09956438374
2505,214287.73566067067
2506,195069.1193446342
2507,250904.70337614624
2508,190498.2372733553
2509,177426.98591915265
2510,174577.94769731344
2511,150297.4348881868
2512,188933.77845962363
2513,180227.74318431062
2514,234219.4872590548
2515,163361.9705454655
2516,154769.10949323844
2517,143867.41179822007
2518,175245.536531415
2519,203859.6392357427
2520,193847.68697366788
2521,173090.2716816473
2522,202958.22089646995
2523,145097.6108429049
2524,138389.6950311208
2525,131476.70368895805
2526,127061.0429972601
2527,122263.49056210711
2528,139050.46654047762
2529,121955.81252189171
2530,132064.8084676954
2531,211378.39955147303
2532,200419.3391576043
2533,180328.74322407955
2534,205847.27078888263
2535,295815.58403388446
2536,229335.54140082203
2537,205894.10154348434
2538,148687.45899257014
2539,166535.59188818574
2540,140141.64698786617
2541,167272.27271678546
2542,168961.19403314724
2543,128863.97532508506
2544,144103.0172572973
2545,157540.83207899303
2546,142143.76866677077
2547,133303.25663983243
2548,154635.81908030607
2549,164421.45286338413
2550,262123.67310156033
2551,128559.88622330347
2552,127278.91662828616
2553,93895.72774348632
2554,133818.41828516344
2555,138862.6687887899
2556,118273.23666805273
2557,128164.70525278358
2558,179291.13782345905
2559,126864.69936849842
2560,145172.77712647055
2561,126902.94264980253
2562,141511.87246465206
2563,140012.5937068174
2564,179873.1838373957
2565,181136.35335581037
2566,152667.69826801345
2567,124935.22144841068
2568,181598.10406093343
2569,185831.43360464473
2570,129949.17326009407
2571,187133.72376440334
2572,138987.76030075943
2573,190025.78875351427
2574,247167.1195174074
2575,124470.46218554126
2576,144311.38882250816
2577,163082.8593761673
2578,94728.0255920586
2579,83982.12609637328
2580,166765.79749961168
2581,127383.65305878386
2582,135669.99253927803
2583,195041.80446574368
2584,156107.63283044682
2585,180822.91724261118
2586,184373.53842589702
2587,179776.8884690324
2588,138799.9233795803
2589,141141.8925618511
2590,173318.72005031476
2591,243337.67666936913
2592,169818.2448233573
2593,182816.6917250159
2594,149806.14623756532
2595,174118.27950531413
2596,272517.6006669333
2597,157387.2555509591
2598,264185.5175914927
2599,279569.93228433904
2600,236866.64328791545
2601,151970.25067955916
2602,88889.41567056121
2603,96264.45720238975
2604,98631.81254815393
2605,74269.89003253501
2606,136454.2963872133
2607,193706.76857408896
2608,221135.23576262008
2609,161370.67025656137
2610,121716.79026094997
2611,160871.86556882563
2612,162901.77211187745
2613,147911.82389172167
2614,131595.79241926185
2615,160316.40358113253
2616,147723.65139166874
2617,188968.0846874389
2618,198488.50724884102
2619,193365.4119539037
2620,193962.01751179303
2621,207252.67091559214
2622,198116.6075988127
2623,235154.99694709937
2624,239972.89206131842
2625,315326.5859711928
2626,183732.4159746572
2627,156666.64178999444
2628,374329.214775623
2629,481440.89158183447
2630,324358.4559695235
2631,388101.05254447786
2632,353794.1873934455
2633,267284.39948580385
2634,316659.72722636204
2635,137490.95252865434
2636,163800.08653080952
2637,147627.3606362466
2638,244429.40119283606
2639,195458.19102909052
2640,152415.49589552952
2641,115763.62524775826
2642,162870.5678553563
2643,102566.00130813893
2644,137063.3187924858
2645,105742.9610711232
2646,97893.29431787145
2647,106235.61265995506
2648,138798.0052440415
2649,129854.25505743598
2650,129384.58353295538
2651,136310.9331578936
2652,338967.132285096
2653,211942.4193366381
2654,219893.17828641823
2655,313251.486261947
2656,282251.32882964594
2657,269076.39377435955
2658,256276.16573544053
2659,285973.8550124721
2660,290210.4739024208
2661,309219.71927757584
2662,274113.083750514
2663,239340.89871707218
2664,192096.03683028754
2665,259589.14763675653
2666,203466.55605049795
2667,173805.2802933898
2668,168787.90828621798
2669,159006.92132486426
2670,270951.19193434034
2671,174191.5626337075
2672,157928.3189152066
2673,185555.59721399372
2674,184969.2208154304
2675,143265.3469869495
2676,176932.28666075502
2677,192238.9457430051
2678,239874.34667398423
2679,249217.5321096473
2680,265999.34282582684
2681,347764.84212797554
2682,325881.8971217539
2683,495594.7662925167
2684,273174.3049855387
2685,357692.68509266904
2686,216502.93922223276
2687,266212.9673208296
2688,187169.92899868113
2689,179013.40172156345
2690,405984.3811098204
2691,193253.82117423628
2692,124789.83854680732
2693,156501.43457192625
2694,148018.45933053005
2695,167200.2886798353
2696,171025.58002452223
2697,186680.9525761484
2698,189135.0283942537
2699,146415.91827876153
2700,152868.51972048997
2701,155860.93197346246
2702,109194.49898095467
2703,147902.2993053872
2704,153137.5777559665
2705,118448.10477876256
2706,126975.00583632984
2707,129898.04509654755
2708,153931.28613919418
2709,123941.40310078415
2710,130449.32556628545
2711,295528.74637540476
2712,345495.65077778616
2713,147186.3041298264
2714,144081.81693522353
2715,181715.79005781218
2716,138415.71679922173
2717,208499.39727253807
2718,213271.44054834094
2719,179198.78563758265
2720,154090.8854288454
2721,134508.11987741746
2722,156312.21265891602
2723,154732.54569744036
2724,128461.12488120479
2725,130390.67172181462
2726,140436.1326079038
2727,198320.00575442266
2728,161951.3209920528
2729,157189.89266227142
2730,159427.13435264386
2731,149279.1840356071
2732,122493.5700996127
2733,167534.63836118355
